Ruta,Break,Pre-Drop,Drop,Valencia_0.0,Valencia_0.1,Valencia_0.2,Valencia_0.3,Valencia_0.4,Valencia_0.5,Valencia_0.6,Valencia_0.7,Valencia_0.8,Valencia_0.9,Valencia_1.0,Arousal_0.0,Arousal_0.1,Arousal_0.2,Arousal_0.3,Arousal_0.4,Arousal_0.5,Arousal_0.6,Arousal_0.7,Arousal_0.8,Arousal_0.9,Arousal_1.0,Tiempo Inicio,Tiempo Fin,RMS,ZCR,Mean Absolute Amplitude,Crest Factor,Standard Deviation of Amplitude,Spectral Centroid,Spectral Bandwidth,Spectral Roll-off,Spectral Flux,VAD,Spectral Variation,Tempo
espectrogramas_salida_secciones_2\Don Diablo & Sandro Cavazza - Young Again _ Official Music Video (320 kbps)_fragmento_1.png,1,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0:05,0:10,0.1986458897590637,0.015625,0.1613761335611343,6.194265842437744,0.2184857130050659,2305.234591351849,2902.722547477973,5026.579040385731,1.060407519340515,1,1.834563374519348,126.0480182926829
espectrogramas_salida_secciones_2\Don Diablo & Sandro Cavazza - Young Again _ Official Music Video (320 kbps)_fragmento_2.png,1,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0:10,0:15,0.2560541033744812,0.02685546875,0.2065603137016296,4.322268009185791,0.2647081613540649,2868.824794702804,3394.915895055873,6428.235684636021,1.0450599193573,1,2.319234848022461,126.0480182926829
espectrogramas_salida_secciones_2\Don Diablo & Sandro Cavazza - Young Again _ Official Music Video (320 kbps)_fragmento_3.png,1,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0:15,0:20,0.2612560391426086,0.0322265625,0.2118844389915466,4.143976211547852,0.2723283469676971,2958.013582207745,3521.677994476284,6451.467562717517,1.047910213470459,1,2.366873741149902,126.0480182926829
espectrogramas_salida_secciones_2\Don Diablo & Sandro Cavazza - Young Again _ Official Music Video (320 kbps)_fragmento_4.png,1,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0:20,0:25,0.2959197759628296,0.017578125,0.2418811768293381,3.767913103103638,0.3077676594257355,3628.876601232475,4012.367966030237,8497.971197070765,1.027785778045654,1,2.730029582977295,126.0480182926829
espectrogramas_salida_secciones_2\Don Diablo & Sandro Cavazza - Young Again _ Official Music Video (320 kbps)_fragmento_5.png,1,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0:25,0:30,0.3466301262378693,0.0078125,0.2857229709625244,3.194634437561035,0.3566556870937347,2637.448461636389,3616.333866380563,6356.691492350638,1.095423102378845,1,2.5079505443573,126.0480182926829
espectrogramas_salida_secciones_2\Don Diablo & Sandro Cavazza - Young Again _ Official Music Video (320 kbps)_fragmento_6.png,1,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0:30,0:35,0.3487003743648529,0.0302734375,0.2865628004074097,3.250290632247925,0.3587878346443176,2826.390599271713,3678.202182475836,6696.326561593677,1.043184399604797,1,2.633755445480347,126.0480182926829
espectrogramas_salida_secciones_2\Don Diablo & Sandro Cavazza - Young Again _ Official Music Video (320 kbps)_fragmento_7.png,1,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0:35,0:40,0.2889476418495178,0.0048828125,0.235092356801033,4.483297824859619,0.3003658056259155,3359.078110070993,3789.614025278973,7663.671988290313,1.073437571525574,1,2.591109991073608,126.0480182926829
espectrogramas_salida_secciones_2\Don Diablo & Sandro Cavazza - Young Again _ Official Music Video (320 kbps)_fragmento_8.png,1,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0:40,0:45,0.2957130074501038,0.037109375,0.2392503768205643,3.975833415985107,0.3041286468505859,3198.355805291358,3796.597061698001,7472.970743909513,1.062466979026794,1,2.514602899551392,126.0480182926829
espectrogramas_salida_secciones_2\Don Diablo & Sandro Cavazza - Young Again _ Official Music Video (320 kbps)_fragmento_9.png,1,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0:45,0:50,0.3055444657802582,0.0419921875,0.2484185248613358,3.850610971450806,0.3152884244918823,3106.769710765459,3698.265914323337,7305.351494525812,1.037272810935974,1,2.561864852905273,126.0480182926829
espectrogramas_salida_secciones_2\Don Diablo & Sandro Cavazza - Young Again _ Official Music Video (320 kbps)_fragmento_10.png,1,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0:50,0:55,0.2979846894741058,0.017578125,0.2416164577007294,3.961002588272095,0.3088798522949219,3365.283480563938,3867.866000747098,7788.374714508411,1.033532977104187,1,2.484914064407349,126.0480182926829
espectrogramas_salida_secciones_2\Don Diablo & Sandro Cavazza - Young Again _ Official Music Video (320 kbps)_fragmento_11.png,1,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0:55,1:00,0.3455082774162292,0.0234375,0.282167911529541,3.52611255645752,0.3560035228729248,3134.998107082711,3836.434691772043,7431.003480278422,1.08061945438385,1,2.64006781578064,126.0480182926829
espectrogramas_salida_secciones_2\Don Diablo & Sandro Cavazza - Young Again _ Official Music Video (320 kbps)_fragmento_12.png,0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1:00,1:05,0.3497572243213654,0.02685546875,0.2866999804973602,3.29065990447998,0.3596926927566528,3090.639088449549,3759.369251115406,7295.309327871229,1.074455618858337,1,2.773008346557617,126.0480182926829
espectrogramas_salida_secciones_2\Don Diablo & Sandro Cavazza - Young Again _ Official Music Video (320 kbps)_fragmento_13.png,0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1:05,1:10,0.2852403223514557,0.01953125,0.2334655970335007,4.198479652404785,0.3091568350791931,3335.04138729449,3548.952485670471,7595.125457692865,1.05890417098999,1,2.640574216842651,126.0480182926829
espectrogramas_salida_secciones_2\Don Diablo & Sandro Cavazza - Young Again _ Official Music Video (320 kbps)_fragmento_14.png,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1:10,1:15,0.4025854170322418,0.0166015625,0.3385588526725769,3.289942979812622,0.4225051999092102,2551.038135677021,3216.580542087713,5707.697736912703,1.253275275230408,1,2.528721570968628,126.0480182926829
espectrogramas_salida_secciones_2\Don Diablo & Sandro Cavazza - Young Again _ Official Music Video (320 kbps)_fragmento_15.png,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1:15,1:20,0.3946471512317657,0.0322265625,0.3313622772693634,3.597294330596924,0.4127283096313477,2983.300749586331,3518.443221072719,6765.672468641242,1.172113299369812,1,2.709747552871704,126.0480182926829
espectrogramas_salida_secciones_2\Don Diablo & Sandro Cavazza - Young Again _ Official Music Video (320 kbps)_fragmento_16.png,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1:20,1:25,0.386280745267868,0.00634765625,0.323474109172821,3.372889995574951,0.4054007530212402,2990.117806730721,3463.202511990655,6712.014324427204,1.167669415473938,1,2.921016693115234,126.0480182926829
espectrogramas_salida_secciones_2\Don Diablo & Sandro Cavazza - Young Again _ Official Music Video (320 kbps)_fragmento_17.png,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1:25,1:30,0.4066033959388733,0.029296875,0.3404699563980103,3.266444206237793,0.4205633103847504,2815.403029407812,3574.980384464557,6474.999206967807,1.125433802604675,1,2.682318449020386,126.0480182926829
espectrogramas_salida_secciones_2\Don Diablo & Sandro Cavazza - Young Again _ Official Music Video (320 kbps)_fragmento_18.png,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1:30,1:35,0.4087755382061005,0.02978515625,0.3433710336685181,3.36888313293457,0.422912210226059,3138.492102990521,3786.012468531883,7283.368642147621,1.080316781997681,1,2.713622570037842,126.0480182926829
espectrogramas_salida_secciones_2\Don Diablo & Sandro Cavazza - Young Again _ Official Music Video (320 kbps)_fragmento_19.png,1,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1:35,1:40,0.3591306805610657,0.0244140625,0.2998111844062805,3.602830410003662,0.3810881376266479,3099.132163818446,3587.401610470785,6969.113775195766,1.103124618530273,1,2.864374160766602,126.0480182926829
espectrogramas_salida_secciones_2\Don Diablo & Sandro Cavazza - Young Again _ Official Music Video (320 kbps)_fragmento_20.png,1,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1:40,1:45,0.2660836279392242,0.0283203125,0.2194494605064392,4.212178230285645,0.3026796281337738,2708.60048754121,3248.186642787098,5811.816519540313,1.026948213577271,1,2.540340900421143,126.0480182926829
espectrogramas_salida_secciones_2\Don Diablo & Sandro Cavazza - Young Again _ Official Music Video (320 kbps)_fragmento_21.png,1,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1:45,1:50,0.3137406706809998,0.0283203125,0.2570310831069946,3.684362411499023,0.3300269246101379,2612.54946720484,3338.280655478511,5795.779029509861,1.008211612701416,1,2.517852783203125,126.0480182926829
espectrogramas_salida_secciones_2\Don Diablo & Sandro Cavazza - Young Again _ Official Music Video (320 kbps)_fragmento_22.png,1,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1:50,1:55,0.3405130207538605,0.0107421875,0.2802689373493195,4.140603542327881,0.3542152047157288,3280.378918948948,3752.246079728503,7385.938632903132,1.101561784744263,1,2.980061769485474,126.0480182926829
espectrogramas_salida_secciones_2\Don Diablo & Sandro Cavazza - Young Again _ Official Music Video (320 kbps)_fragmento_23.png,1,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1:55,2:00,0.35252645611763,0.029296875,0.2892003953456879,3.53571891784668,0.3643520772457123,3131.014222633507,3707.049630593325,7380.143153639791,1.07759690284729,1,3.018816709518433,126.0480182926829
espectrogramas_salida_secciones_2\Don Diablo & Sandro Cavazza - Young Again _ Official Music Video (320 kbps)_fragmento_24.png,1,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2:00,2:05,0.3202356100082397,0.025390625,0.2610718309879303,3.673995971679688,0.3326179385185242,3152.631981504102,3630.950806912983,7129.638558584687,1.026320338249207,1,2.759776830673218,126.0480182926829
espectrogramas_salida_secciones_2\Don Diablo & Sandro Cavazza - Young Again _ Official Music Video (320 kbps)_fragmento_25.png,1,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2:05,2:10,0.330018162727356,0.0146484375,0.2687374353408813,4.057923316955566,0.3429492712020874,3389.346819694047,3703.155924571405,7490.157337587007,1.081477522850037,1,3.060970783233643,126.0480182926829
espectrogramas_salida_secciones_2\Don Diablo & Sandro Cavazza - Young Again _ Official Music Video (320 kbps)_fragmento_26.png,1,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2:10,2:15,0.3367828130722046,0.02685546875,0.2749961018562317,3.651747465133667,0.3467206954956055,3153.787718142434,3675.882613964094,7351.165757323086,1.04223096370697,1,2.836092472076416,126.0480182926829
espectrogramas_salida_secciones_2\Don Diablo & Sandro Cavazza - Young Again _ Official Music Video (320 kbps)_fragmento_27.png,1,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2:15,2:20,0.3469639420509338,0.03173828125,0.2847773432731628,3.482291460037231,0.3584390878677368,3333.710894715857,3881.634664807375,7851.275648926914,1.019960284233093,1,2.757365226745605,126.0480182926829
espectrogramas_salida_secciones_2\Don Diablo & Sandro Cavazza - Young Again _ Official Music Video (320 kbps)_fragmento_28.png,1,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2:20,2:25,0.3473261594772339,0.033203125,0.2838591039180756,3.459136724472046,0.3574241101741791,3332.614520673225,3949.639302188269,7924.018905887471,1.071036815643311,1,2.771066665649414,126.0480182926829
espectrogramas_salida_secciones_2\Don Diablo & Sandro Cavazza - Young Again _ Official Music Video (320 kbps)_fragmento_29.png,0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2:25,2:30,0.3525224328041077,0.02978515625,0.2886748909950256,3.441126346588135,0.3604001700878143,3079.870070555035,3756.485021484938,7214.97199463457,1.070538759231567,1,2.819104909896851,126.0480182926829
espectrogramas_salida_secciones_2\Don Diablo & Sandro Cavazza - Young Again _ Official Music Video (320 kbps)_fragmento_30.png,0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2:30,2:35,0.3255683779716492,0.033203125,0.2668792903423309,3.738078117370605,0.3445468842983246,3240.972657402142,3725.167871581801,7603.918598644142,1.032458305358887,1,2.616415739059448,126.0480182926829
espectrogramas_salida_secciones_2\Don Diablo & Sandro Cavazza - Young Again _ Official Music Video (320 kbps)_fragmento_31.png,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2:35,2:40,0.4058208465576172,0.0576171875,0.3392783403396606,3.123556852340698,0.4204816520214081,2986.14040109143,3700.933116051456,6971.911592771172,1.098822593688965,1,2.780158519744873,126.0480182926829
espectrogramas_salida_secciones_2\Don Diablo & Sandro Cavazza - Young Again _ Official Music Video (320 kbps)_fragmento_32.png,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2:40,2:45,0.4157410264015198,0.02490234375,0.34970423579216,3.043901681900024,0.4293415248394012,3130.141711842611,3811.29871635056,7301.804261528422,1.053166389465332,1,2.780401229858398,126.0480182926829
espectrogramas_salida_secciones_2\Don Diablo & Sandro Cavazza - Young Again _ Official Music Video (320 kbps)_fragmento_33.png,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2:45,2:50,0.4050997495651245,0.013671875,0.3393809497356415,3.34369158744812,0.4162814021110535,3109.141077929608,3681.040413678702,7140.280257576856,1.1362384557724,1,3.116158008575439,126.0480182926829
espectrogramas_salida_secciones_2\Don Diablo & Sandro Cavazza - Young Again _ Official Music Video (320 kbps)_fragmento_34.png,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2:50,2:55,0.4124183654785156,0.0732421875,0.3463940620422363,3.58979344367981,0.4250230193138123,3479.314306148968,3938.46421884499,8084.593650304524,1.071697235107422,1,2.960678815841675,126.0480182926829
espectrogramas_salida_secciones_2\Don Diablo & Sandro Cavazza - Young Again _ Official Music Video (320 kbps)_fragmento_35.png,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2:55,3:00,0.407550185918808,0.025390625,0.3414729535579681,3.162872791290283,0.419017106294632,3589.61481254313,4013.159261914951,8365.174784295243,1.059977889060974,1,2.991806268692017,126.0480182926829
espectrogramas_salida_secciones_2\Don Diablo & Sandro Cavazza - Young Again _ Official Music Video (320 kbps)_fragmento_36.png,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3:00,3:05,0.4037996828556061,0.02294921875,0.3377377986907959,3.031886577606201,0.4162319898605347,3298.70747707133,3783.080529165992,7642.438551334107,1.122660994529724,1,3.114625930786133,126.0480182926829
espectrogramas_salida_secciones_2\Don Diablo & Sandro Cavazza - Young Again _ Official Music Video (320 kbps)_fragmento_37.png,1,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3:05,3:10,0.2051881700754166,0.0361328125,0.1678573489189148,5.124899387359619,0.2130978852510452,1484.469867035975,1854.95490249259,2817.102532265081,1.087497591972351,1,1.359898805618286,126.0480182926829
espectrogramas_salida_secciones_2\Don Diablo & Sandro Cavazza - Young Again _ Official Music Video (320 kbps)_fragmento_38.png,1,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3:10,3:15,0.126581221818924,0.01806640625,0.1037892401218414,6.679131984710693,0.1574606001377106,1136.540679924453,1299.80842108673,1869.941360933875,0.7754261493682861,1,1.049410939216614,126.0480182926829
espectrogramas_salida_secciones_2\Don Diablo & Sandro Cavazza - Young Again _ Official Music Video (320 kbps)_fragmento_39.png,1,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3:15,3:20,0.0001892567233880982,0.013671875,0.0001537112111691386,39.47030639648438,0.0005441092071123421,10351.41265418789,2984.109670037742,13916.09481492895,0.2216785848140717,1,0.003155372338369489,126.0480182926829
espectrogramas_salida_secciones_2\Don Diablo ft. KiFi - The Same Way _ Official Music Video (320 kbps)_fragmento_0.png,1,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0:00,0:05,0.02695759385824203,0.126953125,0.02206394076347351,20.66136360168457,0.04337151721119881,2384.286319349752,2244.842820129085,4209.066737057715,0.8271970152854919,1,0.4630383849143982,123.046875
espectrogramas_salida_secciones_2\Don Diablo ft. KiFi - The Same Way _ Official Music Video (320 kbps)_fragmento_1.png,1,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0:05,0:10,0.0929432138800621,0.044921875,0.0742604061961174,6.326884269714355,0.09914997220039368,3939.112365135365,3478.041669672429,7727.771987383991,1.170117974281311,1,1.088100075721741,123.046875
espectrogramas_salida_secciones_2\Don Diablo ft. KiFi - The Same Way _ Official Music Video (320 kbps)_fragmento_2.png,1,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0:10,0:15,0.08586078137159348,0.046875,0.06959769874811172,6.726077079772949,0.09422621130943298,3264.03671156912,3350.312989295888,6724.204815291473,1.091214179992676,1,0.9093879461288452,123.046875
espectrogramas_salida_secciones_2\Don Diablo ft. KiFi - The Same Way _ Official Music Video (320 kbps)_fragmento_3.png,1,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0:15,0:20,0.1009702235460281,0.0341796875,0.0807662382721901,7.802303791046143,0.1065924391150475,4112.864254894901,3489.126798573036,7871.060216067285,1.128994345664978,1,1.175267696380615,123.046875
espectrogramas_salida_secciones_2\Don Diablo ft. KiFi - The Same Way _ Official Music Video (320 kbps)_fragmento_4.png,1,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0:20,0:25,0.104286789894104,0.0302734375,0.08400970697402954,6.618397235870361,0.1109865829348564,4157.210281783538,3502.807317042835,7845.230364522912,1.066387295722961,1,1.146281003952026,123.046875
espectrogramas_salida_secciones_2\Don Diablo ft. KiFi - The Same Way _ Official Music Video (320 kbps)_fragmento_5.png,1,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0:25,0:30,0.1068687587976456,0.03857421875,0.08546412736177444,6.66340446472168,0.1135184615850449,4059.312774056732,3500.117279534128,7781.130365429234,1.049319267272949,1,1.217554092407227,123.046875
espectrogramas_salida_secciones_2\Don Diablo ft. KiFi - The Same Way _ Official Music Video (320 kbps)_fragmento_6.png,1,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0:30,0:35,0.0863727405667305,0.03955078125,0.06911394000053406,7.232719898223877,0.0960935652256012,4116.120638966983,3499.594336325035,7826.694823085847,1.063886642456055,1,1.093379020690918,109.9567819148936
espectrogramas_salida_secciones_2\Don Diablo ft. KiFi - The Same Way _ Official Music Video (320 kbps)_fragmento_7.png,1,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0:35,0:40,0.2163541615009308,0.138671875,0.174530416727066,4.107285022735596,0.2215149998664856,2993.628698923555,2997.240626042635,5987.879182678364,0.9785386919975281,1,2.067359924316406,123.046875
espectrogramas_salida_secciones_2\Don Diablo ft. KiFi - The Same Way _ Official Music Video (320 kbps)_fragmento_8.png,1,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0:40,0:45,0.2230643779039383,0.04931640625,0.1802236884832382,3.938135623931885,0.2282685339450836,2559.805042633844,2812.565919969603,5196.796263232309,0.9403980374336243,1,1.890106558799744,126.0480182926829
espectrogramas_salida_secciones_2\Don Diablo ft. KiFi - The Same Way _ Official Music Video (320 kbps)_fragmento_9.png,1,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0:45,0:50,0.221186026930809,0.0234375,0.1782179176807404,4.023209095001221,0.2263443470001221,3086.621028880105,3102.179795596355,6406.802403567285,0.943240225315094,1,2.055379629135132,123.046875
espectrogramas_salida_secciones_2\Don Diablo ft. KiFi - The Same Way _ Official Music Video (320 kbps)_fragmento_10.png,0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0:50,0:55,0.2321214377880096,0.037109375,0.1882338374853134,3.969995021820068,0.2412182092666626,3061.840338851974,3193.271228236717,6159.045665059455,0.9570092558860779,1,2.088705778121948,123.046875
espectrogramas_salida_secciones_2\Don Diablo ft. KiFi - The Same Way _ Official Music Video (320 kbps)_fragmento_11.png,0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0:55,1:00,0.2646400928497314,0.05126953125,0.2146270871162415,3.66884708404541,0.2668287754058838,3298.731295119154,3203.990460225795,6551.089852813225,0.9632322192192078,1,2.22248387336731,123.046875
espectrogramas_salida_secciones_2\Don Diablo ft. KiFi - The Same Way _ Official Music Video (320 kbps)_fragmento_12.png,0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1:00,1:05,0.2380620688199997,0.04052734375,0.1921827346086502,4.0925612449646,0.2435451298952103,3757.180139757544,3360.163675849959,7158.615954901392,1.004248261451721,1,2.23174786567688,123.046875
espectrogramas_salida_secciones_2\Don Diablo ft. KiFi - The Same Way _ Official Music Video (320 kbps)_fragmento_13.png,0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1:05,1:10,0.2842345535755157,0.0712890625,0.2405966520309448,3.515220642089844,0.3039644658565521,3485.315589551603,3783.659178124076,7573.142605314675,1.013031959533691,1,2.129301786422729,126.0480182926829
espectrogramas_salida_secciones_2\Don Diablo ft. KiFi - The Same Way _ Official Music Video (320 kbps)_fragmento_14.png,0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1:10,1:15,0.3376363515853882,0.0068359375,0.2869964838027954,2.835329294204712,0.3430527448654175,3130.741521007532,3751.38190805276,6881.931781104989,1.000624656677246,1,2.09784984588623,123.046875
espectrogramas_salida_secciones_2\Don Diablo ft. KiFi - The Same Way _ Official Music Video (320 kbps)_fragmento_15.png,0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1:15,1:20,0.3207142055034637,0.04248046875,0.2708404362201691,3.121288299560547,0.3284206390380859,3062.735040092959,3662.00046292253,6802.144019177784,0.9443493485450745,1,2.053853511810303,123.046875
espectrogramas_salida_secciones_2\Don Diablo ft. KiFi - The Same Way _ Official Music Video (320 kbps)_fragmento_16.png,0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1:20,1:25,0.2610108852386475,0.029296875,0.2167007625102997,4.363240242004395,0.2814731299877167,3374.743655505475,3369.059996051594,6970.862411180395,1.032958388328552,1,2.341456413269043,123.046875
espectrogramas_salida_secciones_2\Don Diablo ft. KiFi - The Same Way _ Official Music Video (320 kbps)_fragmento_17.png,0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1:25,1:30,0.3257554769515991,0.0263671875,0.2727347016334534,3.354930400848389,0.3304468095302582,3763.12019427258,3781.736457793465,7803.412983976218,0.9818581342697144,1,2.652857780456543,123.046875
espectrogramas_salida_secciones_2\Don Diablo ft. KiFi - The Same Way _ Official Music Video (320 kbps)_fragmento_18.png,0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1:30,1:35,0.2966579794883728,0.0458984375,0.2461237460374832,4.101941585540771,0.3047235608100891,3468.592572530676,3537.723036632664,7151.121800681554,0.9554672837257385,1,2.536519050598145,123.046875
